Cryptocurrency,Blockchain,Bitcoin,Ethereum,isPartial
1,2,70,0,False
1,2,76,0,False
1,2,67,0,False
1,2,60,0,False
1,1,56,0,False
0,2,57,0,False
1,2,54,1,False
1,2,54,0,False
0,1,50,0,False
1,1,46,0,False
1,1,48,0,False
1,2,49,0,False
1,2,49,0,False
1,2,51,0,False
1,2,51,0,False
1,2,57,0,False
1,2,57,0,False
1,2,62,0,False
1,2,68,0,False
1,2,62,0,False
1,2,81,0,False
1,2,78,0,False
1,2,58,1,False
1,2,67,0,False
1,1,55,0,False
1,2,52,0,False
1,2,59,0,False
1,1,46,0,False
0,2,42,0,False
0,1,42,0,False
0,2,43,0,False
1,2,45,0,False
0,2,43,0,False
0,1,39,0,False
1,1,41,0,False
1,2,41,0,False
1,2,43,0,False
1,2,42,0,False
1,2,44,0,False
1,2,43,0,False
0,2,46,0,False
1,1,48,0,False
1,2,47,0,False
1,2,53,0,False
1,2,55,0,False
1,2,68,0,False
1,2,49,0,False
1,1,61,0,False
1,1,53,0,False
1,1,47,0,False
1,1,55,0,False
1,1,56,0,False
1,2,48,0,False
0,2,44,0,False
1,1,45,0,False
0,2,52,0,False
1,2,40,0,False
0,2,38,0,False
0,1,39,0,False
1,1,41,0,False
0,1,41,0,False
1,1,43,0,False
0,2,51,0,False
1,1,50,0,False
1,1,50,0,False
1,2,54,0,False
1,2,51,0,False
1,2,69,0,False
1,2,60,0,False
1,2,58,0,False
1,2,55,0,False
1,2,56,0,False
1,1,56,0,False
1,1,50,0,False
1,1,57,0,False
1,2,47,0,False
1,2,45,0,False
0,1,42,0,False
0,1,41,0,False
1,1,43,0,False
0,2,48,0,False
0,1,39,0,False
0,2,38,0,False
0,2,43,0,False
0,2,41,0,False
1,1,42,0,False
1,2,40,0,False
1,2,44,0,False
1,2,44,0,False
1,2,46,0,False
1,2,46,0,False
2,2,47,0,False
1,2,50,0,False
1,2,66,0,False
2,2,57,0,False
2,2,50,0,False
2,2,49,0,False
1,1,49,0,False
1,1,53,0,False
1,1,46,0,False
2,1,44,0,False
1,2,39,0,False
2,1,37,0,False
2,2,43,0,False
1,2,41,0,False
2,2,34,0,False
2,2,32,0,False
2,2,35,0,False
1,2,40,0,False
2,2,37,0,False
3,1,38,0,False
2,2,40,0,False
2,2,46,0,False
2,2,47,0,False
1,1,46,0,False
2,2,61,0,False
2,2,51,0,False
2,2,50,0,False
2,1,47,0,False
2,2,48,0,False
1,1,47,0,False
1,2,50,0,False
1,2,44,0,False
1,2,44,0,False
1,2,40,0,False
1,2,39,0,False
1,2,38,0,False
1,2,37,0,False
1,2,37,0,False
1,2,36,0,False
1,1,36,0,False
1,1,37,0,False
1,2,37,0,False
1,2,38,0,False
1,2,39,0,False
1,2,39,0,False
1,2,40,0,False
1,2,42,0,False
1,3,51,0,False
1,2,52,0,False
1,3,54,0,False
1,2,60,0,False
1,2,54,0,False
1,2,54,0,False
1,1,61,1,False
1,2,61,1,False
1,2,59,0,False
1,2,52,0,False
1,2,51,0,False
1,2,47,0,False
1,2,44,0,False
1,2,55,0,False
0,2,52,0,False
1,2,54,0,False
1,2,53,0,False
1,2,52,0,False
1,2,50,0,False
1,2,50,0,False
1,2,57,0,False
1,2,59,0,False
1,2,57,0,False
1,2,58,0,False
1,2,58,0,False
1,2,66,0,False
1,2,80,0,False
1,2,67,0,False
1,2,77,0,False
1,2,66,0,False
1,3,61,0,False
1,3,61,0,False
1,3,67,0,False
1,3,72,0,False
1,4,94,0,False
1,3,100,0,False
1,3,74,0,False
1,3,61,0,False
1,4,64,0,False
1,5,71,0,False
1,4,68,0,False
1,3,67,0,False
1,3,71,0,False
1,3,78,0,False
1,4,83,0,False
1,4,94,0,False
1,3,84,0,False
1,3,86,0,False
1,3,92,0,False
1,3,99,1,False
1,3,99,1,False
1,3,93,0,False
1,3,91,0,False
1,2,95,1,False
1,3,82,1,False
1,2,81,1,False
1,3,75,0,False
2,2,72,0,False
1,3,66,0,False
1,2,57,0,False
0,2,56,1,False
1,2,55,0,False
1,3,57,0,False
1,2,57,0,False
1,2,55,0,False
0,2,58,0,False
1,2,58,0,False
1,2,57,0,False
1,2,58,0,False
1,2,59,0,False
1,2,61,0,False
1,2,58,0,False
1,2,62,0,False
1,2,66,0,False
1,3,70,0,False
1,3,68,0,False
1,2,68,0,False
1,3,71,0,False
1,2,61,0,False
1,2,58,0,False
1,2,57,0,False
1,2,60,0,False
1,2,56,0,False
1,2,57,0,False
0,2,60,0,False
1,2,67,0,False
0,2,70,0,False
0,2,72,0,False
1,2,68,0,False
0,2,74,0,False
0,1,71,0,False
0,2,70,0,False
1,2,73,0,False
1,2,76,0,False
1,2,83,1,False
0,2,88,0,False
0,2,90,0,False
0,2,86,0,False
1,2,86,0,False
1,2,87,1,False
1,2,88,0,False
1,2,100,0,False
0,1,73,0,False
1,2,74,0,False
0,1,68,0,False
1,1,71,0,False
1,2,66,0,False
1,2,63,0,False
1,2,68,0,False
0,1,71,0,False
0,1,73,0,False
0,2,73,0,False
0,1,72,0,False
0,2,71,0,False
0,2,70,0,False
0,1,81,0,False
1,2,73,0,False
0,1,76,0,False
1,2,83,0,False
1,2,83,0,False
1,2,90,0,False
1,1,84,0,False
1,2,85,0,False
1,2,89,0,False
0,1,89,0,False
0,2,92,0,False
1,2,77,0,False
1,2,75,1,False
1,2,76,0,False
1,2,75,0,False
1,2,69,0,False
1,2,65,0,False
1,1,66,0,False
0,1,75,0,False
0,2,72,0,False
0,2,71,0,False
1,2,72,0,False
0,1,70,0,False
1,1,72,0,False
0,2,72,0,False
0,2,70,0,False
1,2,70,0,False
1,2,69,0,False
1,1,67,0,False
1,2,61,0,False
1,2,63,0,False
0,2,67,0,False
1,2,63,0,False
0,2,67,0,False
1,2,76,0,False
1,1,56,0,False
1,2,56,0,False
1,2,55,0,False
1,2,57,0,False
1,2,50,0,False
0,2,47,0,False
1,2,46,0,False
1,2,47,0,False
0,2,43,0,False
1,2,42,0,False
0,2,42,0,False
0,1,45,0,False
1,2,41,0,False
1,2,42,0,False
1,2,44,0,False
1,2,42,0,False
1,2,43,0,False
0,1,45,0,False
1,1,49,0,False
1,2,50,0,False
1,2,53,1,False
1,2,55,0,False
1,2,50,0,False
1,2,62,0,False
1,2,47,0,False
1,2,45,0,False
1,2,46,0,False
1,2,48,0,False
1,2,51,0,False
1,2,38,0,False
0,1,39,0,False
0,2,40,0,False
0,2,40,0,False
0,2,46,0,False
0,2,45,0,False
1,2,43,0,False
1,2,40,0,False
1,2,44,0,False
0,2,45,0,False
1,2,47,0,False
1,2,49,0,False
1,2,47,0,False
1,2,52,0,False
1,2,50,0,False
1,2,56,1,False
1,2,54,0,False
1,2,51,0,False
1,2,60,0,False
0,2,48,0,False
1,2,46,0,False
1,2,53,0,False
1,2,48,0,False
1,2,44,0,False
1,2,46,1,False
1,2,49,1,False
0,2,44,1,False
1,2,42,1,False
0,2,41,0,False
0,1,39,0,False
0,2,40,0,False
0,2,39,0,False
0,2,48,0,False
1,2,47,0,False
0,2,44,0,False
0,2,47,0,False
0,1,46,0,False
0,3,50,0,False
1,6,55,0,False
1,9,56,0,False
1,9,57,0,False
0,8,54,0,False
0,8,52,0,False
0,2,60,0,False
1,2,48,0,False
1,2,47,0,False
1,2,48,0,False
1,1,49,0,False
0,2,45,0,False
1,2,44,0,False
0,1,38,0,False
1,2,36,0,False
1,1,35,0,False
1,1,34,0,False
0,1,39,0,False
1,2,37,0,False
0,1,42,0,False
1,4,44,0,False
1,2,46,0,False
0,2,41,0,False
0,2,40,0,False
1,2,43,0,False
1,2,45,0,False
1,2,44,0,False
0,2,48,1,False
1,2,47,0,False
0,2,47,0,False
1,2,53,0,False
1,2,44,0,False
1,2,47,1,False
1,2,47,0,False
1,1,49,0,False
1,2,55,0,False
0,2,62,0,False
1,1,76,0,False
1,2,86,0,False
1,1,92,0,False
0,2,100,0,False
0,1,92,0,False
0,2,93,0,False
1,2,96,0,False
1,1,88,0,False
1,2,79,0,False
0,2,70,0,False
1,2,67,0,False
1,2,66,0,False
1,2,62,0,False
0,2,64,0,False
1,2,64,0,False
1,2,61,0,False
1,2,58,0,False
1,2,67,0,False
1,1,54,0,False
1,2,52,0,False
0,3,51,0,False
1,2,52,0,False
1,2,46,0,False
1,1,41,0,False
0,1,40,0,False
1,2,40,0,False
0,2,39,0,False
0,2,40,0,False
1,2,39,0,False
1,1,39,0,False
0,1,41,0,False
0,2,41,0,False
0,2,41,0,False
0,2,44,0,False
1,2,44,0,False
1,2,46,0,False
0,2,49,0,False
0,2,45,0,False
1,2,49,0,False
1,1,51,0,False
1,2,50,0,False
1,2,64,0,False
1,1,48,0,False
1,1,49,0,False
1,2,45,0,False
1,2,46,0,False
1,1,43,0,False
1,2,44,0,False
1,2,40,0,False
0,1,39,0,False
0,2,40,0,False
0,2,38,0,False
0,1,39,0,False
0,1,37,0,False
0,1,37,0,False
1,2,41,0,False
0,2,39,0,False
0,2,42,0,False
0,2,39,0,False
0,2,41,0,False
1,2,49,0,False
1,2,51,0,False
1,2,65,0,False
0,2,54,0,False
1,2,55,0,False
1,2,55,0,False
0,2,55,0,False
1,2,64,0,False
0,2,58,0,False
1,2,56,1,False
0,2,54,0,False
0,2,59,0,False
1,2,58,0,False
1,2,55,0,False
1,2,53,0,False
1,2,51,0,False
0,2,51,0,False
1,2,56,0,False
1,2,55,0,False
1,2,64,0,False
1,1,61,0,False
1,2,57,0,False
0,2,57,0,False
1,2,60,0,False
1,2,57,0,False
1,2,65,0,False
1,2,66,0,False
1,2,64,0,False
1,2,55,0,False
1,2,70,0,False
2,2,56,0,False
1,1,54,0,False
1,2,55,0,False
1,2,52,0,False
1,1,45,0,False
0,1,47,0,False
0,2,46,0,False
0,1,45,0,False
0,1,43,0,False
0,2,43,0,False
0,2,42,0,False
1,1,42,0,False
1,1,44,0,False
1,1,45,1,False
0,2,46,1,False
0,2,48,0,False
1,2,47,0,False
1,2,46,0,False
1,2,49,0,False
1,2,53,0,False
1,2,52,1,False
1,3,55,0,False
1,2,52,0,False
1,2,58,0,False
1,2,48,0,False
1,2,49,1,False
1,1,49,0,False
1,2,44,0,False
1,2,42,0,False
1,1,40,0,False
0,1,39,0,False
0,2,38,0,False
1,1,37,0,False
0,2,38,0,False
0,2,37,0,False
0,1,39,0,False
1,1,41,0,False
1,1,40,0,False
3,1,43,0,False
2,2,44,0,False
2,2,44,0,False
1,2,51,0,False
2,2,51,0,False
1,1,52,0,False
1,2,55,0,False
1,2,52,0,False
1,1,49,0,False
2,2,83,1,False
2,3,100,1,False
2,3,78,0,False
2,2,77,1,False
2,3,81,0,False
3,2,74,0,False
2,3,71,1,False
1,2,71,1,False
1,3,66,0,False
1,3,63,0,False
1,3,62,0,False
1,3,57,0,False
1,3,63,0,False
1,3,60,0,False
1,2,66,1,False
1,3,65,0,False
1,3,65,1,False
1,3,70,0,False
1,3,71,0,False
1,2,71,0,False
1,3,71,1,False
1,3,71,0,False
1,3,76,1,False
2,3,76,0,False
1,3,78,1,False
2,3,93,0,False
1,2,71,0,False
2,2,69,0,False
2,3,68,0,False
1,2,70,0,False
1,3,66,0,False
1,2,64,1,False
1,2,61,0,False
1,3,56,0,False
1,3,58,0,False
1,2,54,1,False
1,3,58,0,False
1,2,52,0,False
1,2,61,0,False
1,3,59,1,False
1,2,60,1,False
1,2,62,1,False
1,2,68,1,False
1,2,64,0,False
1,2,64,0,False
2,2,73,1,False
1,3,69,0,False
1,3,74,1,False
1,2,72,0,False
1,3,86,0,False
1,3,66,0,False
1,2,67,0,False
1,2,70,1,False
1,2,60,0,False
2,3,61,1,False
0,2,57,0,False
1,2,51,0,False
1,2,51,0,False
1,2,56,0,False
1,2,54,0,False
1,2,54,0,False
1,3,53,0,False
1,2,52,1,False
1,2,52,0,False
1,2,55,0,False
1,3,58,0,False
1,3,55,0,False
1,2,58,1,False
1,3,61,0,False
1,3,67,1,False
1,2,66,1,False
1,3,76,1,False
2,3,69,1,False
1,2,63,1,False
1,2,89,0,False
1,2,65,0,False
1,2,62,0,False
1,2,62,1,False
1,2,59,1,False
1,2,59,0,False
0,2,52,0,False
1,2,49,0,False
0,2,55,0,False
1,2,51,0,False
1,2,54,0,False
1,3,54,0,False
1,2,54,0,False
1,3,56,1,False
1,2,56,0,False
1,2,64,0,False
1,2,60,1,False
1,3,61,0,False
1,2,63,0,False
1,3,79,1,False
1,3,75,0,False
1,3,68,0,False
1,2,64,0,False
1,2,59,1,False
1,2,78,0,False
1,2,58,0,False
1,2,61,1,False
1,2,69,0,False
1,2,60,1,False
1,2,57,1,False
1,2,53,1,False
1,3,52,1,False
1,2,57,1,False
1,3,56,0,False
1,2,56,0,False
1,2,52,1,False
1,2,56,0,False
1,2,56,0,False
1,2,56,0,False
1,3,57,0,False
1,3,65,0,False
1,2,62,0,False
1,3,60,0,False
1,3,69,1,False
1,3,70,0,False
1,2,81,0,False
1,2,81,1,False
1,2,69,0,False
1,2,85,0,False
1,3,67,0,False
1,2,69,1,False
1,3,71,1,False
1,3,63,0,False
1,3,60,1,False
1,2,59,0,False
1,2,60,0,False
1,3,58,1,False
1,3,57,0,False
1,3,57,0,False
1,2,59,0,False
1,3,57,0,False
1,2,61,0,False
1,3,60,0,False
1,3,67,0,False
1,3,66,0,False
1,2,73,0,False
1,2,72,0,False
1,2,72,1,False
1,3,75,1,False
1,2,77,1,False
1,3,68,0,False
1,2,94,0,False
1,3,70,0,False
1,2,69,0,False
1,2,72,1,False
1,3,65,1,False
1,2,66,1,False
1,2,59,0,False
1,2,55,0,False
1,2,56,1,False
1,2,54,0,False
1,2,58,1,False
1,3,54,0,False
1,3,58,0,False
1,2,60,0,False
1,2,58,1,False
1,2,64,0,False
1,2,62,0,False
1,2,63,1,False
1,2,66,1,False
1,2,65,0,False
1,3,76,1,False
1,3,80,1,False
1,2,88,1,False
1,3,81,0,False
1,2,45,0,False
1,1,41,0,False
0,1,52,0,False
1,1,39,0,False
1,1,40,0,False
1,1,38,0,False
1,1,36,0,False
0,1,35,0,False
0,2,36,0,False
1,1,31,0,False
1,1,34,0,False
1,1,33,0,False
1,1,32,0,False
0,1,34,0,False
1,1,32,0,False
1,1,34,0,False
0,1,39,0,False
1,1,38,0,False
0,1,37,0,False
1,1,39,0,False
1,1,39,0,False
0,1,39,0,False
1,1,42,0,False
1,2,43,0,False
1,1,42,0,False
0,1,38,0,False
1,1,58,0,False
1,1,37,0,False
1,1,34,0,False
1,2,35,0,False
1,2,34,0,False
0,1,32,0,False
0,2,30,0,False
1,2,32,0,False
0,1,29,0,False
1,1,29,0,False
0,1,28,0,False
1,1,29,0,False
0,1,31,0,False
1,1,32,0,False
1,1,35,0,False
1,1,36,0,False
1,1,39,0,False
1,1,39,0,False
1,1,40,0,False
0,1,41,0,False
1,2,45,0,False
1,1,47,0,False
0,2,48,0,False
1,1,46,0,False
1,1,61,0,False
1,1,47,0,False
1,1,46,0,False
1,1,43,0,False
1,1,40,0,False
0,1,36,0,False
0,1,35,0,False
1,1,34,0,False
0,1,37,0,False
0,1,31,0,False
0,1,35,0,False
0,1,33,0,False
0,1,34,0,False
0,1,35,0,False
1,1,35,0,False
0,2,36,0,False
0,1,39,0,False
0,1,43,0,False
1,1,43,0,False
0,2,43,0,False
1,1,45,0,False
0,2,47,0,False
1,1,44,0,False
0,1,43,0,False
1,1,59,0,False
1,1,43,0,False
1,1,45,0,False
1,1,40,0,False
1,1,38,0,False
0,1,38,0,False
1,1,34,0,False
0,1,36,0,False
1,2,35,0,False
0,1,36,0,False
0,1,34,0,False
1,2,45,0,False
1,3,65,0,False
1,3,65,0,False
1,3,64,1,False
1,3,67,0,False
1,3,66,0,False
1,3,68,0,False
1,3,73,1,False
1,3,69,0,False
1,3,74,0,False
1,3,77,1,False
1,4,81,0,False
1,3,75,0,False
1,3,100,1,False
1,3,78,1,False
1,3,76,1,False
1,3,74,1,False
1,3,65,1,False
1,2,61,0,False
1,3,61,0,False
1,3,60,0,False
1,3,56,0,False
1,3,56,0,False
0,3,57,0,False
1,3,59,0,False
1,3,64,0,False
1,2,56,0,False
1,2,51,1,False
0,0,0,0,False
0,0,0,0,False
0,0,0,0,False
0,0,0,0,False
0,0,0,0,False
0,0,0,0,False
0,0,0,0,False
0,0,0,0,False
0,0,0,0,False
0,0,0,0,False
0,0,0,0,False
0,0,0,0,False
0,0,0,0,False
0,0,0,0,False
0,0,0,0,False
0,2,47,1,False
1,2,49,0,False
1,1,45,0,False
1,2,45,0,False
1,2,46,0,False
1,1,49,0,False
1,2,55,0,False
1,2,58,0,False
1,2,62,0,False
1,2,63,0,False
1,2,68,0,False
1,2,71,0,False
0,2,77,0,False
1,2,74,0,False
1,2,78,0,False
1,2,73,0,False
1,2,76,0,False
1,1,68,1,False
1,1,76,0,False
1,1,67,0,False
1,1,67,1,False
1,2,71,0,False
1,2,65,0,False
1,1,72,0,False
1,1,75,0,False
1,1,81,0,False
1,2,81,0,False
1,2,84,0,False
1,2,78,0,False
1,1,69,0,False
0,2,67,0,False
1,1,67,0,False
1,2,67,0,False
0,1,62,0,False
1,2,70,0,False
1,2,70,0,False
1,2,70,0,False
1,2,72,0,False
1,2,73,0,False
1,2,72,0,False
1,2,66,0,False
0,0,12,0,False
0,0,12,0,False
0,0,14,0,False
0,0,11,0,False
0,0,11,0,False
0,0,12,0,False
0,0,11,0,False
0,0,9,0,False
0,0,9,0,False
0,0,9,0,False
0,0,9,0,False
0,0,8,0,False
0,0,8,0,False
0,0,8,0,False
0,0,8,0,False
0,0,9,0,False
0,0,9,0,False
0,0,9,0,False
0,0,9,0,False
0,0,9,0,False
0,0,10,0,False
0,0,10,0,False
0,0,10,0,False
0,0,10,0,False
0,0,10,0,False
0,0,9,0,False
0,0,12,0,False
0,0,9,0,False
0,0,9,0,False
0,0,9,0,False
0,0,9,0,False
0,0,8,0,False
0,0,8,0,False
0,0,8,0,False
0,0,8,0,False
0,0,8,0,False
0,0,8,0,False
0,0,8,0,False
0,0,9,0,False
0,1,12,0,False
0,1,12,0,False
0,1,12,0,False
0,1,12,0,False
0,1,12,0,False
0,1,12,0,False
0,1,13,0,False
0,1,13,0,False
0,1,14,0,False
0,1,14,0,False
0,1,13,0,False
0,0,14,0,False
1,1,100,0,False
0,1,16,0,False
0,1,12,0,False
0,1,12,0,False
0,1,12,0,False
0,1,11,0,False
0,1,11,0,False
0,1,10,0,False
0,1,10,0,False
0,1,10,0,False
0,1,10,0,False
0,1,10,0,False
0,1,11,0,False
0,1,11,0,False
0,0,11,0,False
0,1,11,0,False
0,1,11,0,False
0,1,12,0,False
0,1,13,0,False
0,1,13,0,False
0,1,14,0,False
0,1,13,0,False
0,1,13,0,False
0,0,17,0,False
0,1,15,0,False
0,0,12,0,False
0,0,12,0,False
0,1,12,0,False
0,0,11,0,False
0,0,10,0,False
0,1,10,0,False
0,1,11,0,False
0,1,10,0,False
0,1,11,0,False
0,1,10,0,False
0,1,10,0,False
0,1,11,0,False
0,1,11,0,False
0,1,11,0,False
0,1,12,0,False
0,1,12,0,False
0,1,13,0,False
0,1,14,0,False
0,1,14,0,False
0,1,14,0,False
0,1,14,0,False
0,1,13,0,False
0,1,14,0,False
0,0,13,0,False
0,1,16,0,False
0,1,12,0,False
0,1,11,0,False
0,1,11,0,False
0,0,10,0,False
0,1,11,0,False
0,1,11,0,False
0,1,10,0,False
0,1,11,0,False
0,1,10,0,False
0,1,10,0,False
0,1,11,0,False
0,1,12,0,False
0,1,11,0,False
0,0,11,0,False
0,1,12,0,False
0,1,12,0,False
0,1,14,0,False
0,1,14,0,False
0,1,14,0,False
0,1,14,0,False
0,1,14,0,False
0,1,13,0,False
0,1,14,0,False
0,1,16,0,False
0,1,12,0,False
0,1,11,0,False
0,1,10,0,False
0,1,10,0,False
0,1,10,0,False
0,1,10,0,False
0,1,11,0,False
0,1,10,0,False
0,1,10,0,False
0,1,10,0,False
0,1,11,0,False
0,1,11,0,False
0,1,12,0,False
0,1,12,0,False
0,1,12,0,False
0,1,12,0,False
0,1,13,0,False
0,1,14,0,False
0,1,13,0,False
0,1,14,0,False
0,1,13,0,False
0,1,14,0,False
0,1,13,0,False
0,1,17,0,False
0,1,12,0,False
0,1,11,0,False
0,0,10,0,False
0,0,10,0,False
0,0,10,0,False
0,1,10,0,False
0,1,11,0,False
0,1,10,0,False
0,1,10,0,False
0,1,11,0,False
0,1,11,0,False
0,1,11,0,False
0,1,12,0,False
0,1,12,0,False
0,1,12,0,False
0,1,13,0,False
0,1,14,0,False
0,1,14,0,False
0,1,14,0,False
0,1,13,0,False
0,1,16,0,False
0,1,17,0,False
0,1,19,0,False
0,1,17,0,False
0,1,22,0,False
0,1,15,0,False
0,1,15,0,False
0,1,13,0,False
0,1,13,0,False
0,1,10,0,False
0,1,10,0,False
0,1,11,0,False
0,1,12,0,False
0,1,15,0,False
0,1,12,0,False
0,1,12,0,False
0,1,12,0,False
0,1,11,0,False
0,1,12,0,False
0,1,13,0,False
0,1,14,0,False
0,1,15,0,False
0,1,15,0,False
0,1,16,0,False
0,1,16,0,False
0,0,18,0,False
0,1,100,0,False
0,1,31,0,False
0,1,25,0,False
0,1,59,0,False
0,1,19,0,False
0,1,13,0,False
0,1,11,0,False
0,1,11,0,False
0,1,11,0,False
0,1,11,0,False
0,1,11,0,False
0,1,12,0,False
0,1,13,0,False
0,1,14,0,False
0,1,14,0,False
0,1,15,0,False
0,1,15,0,False
0,1,15,0,False
0,1,15,0,False
0,1,14,0,False
0,1,16,0,False
0,1,16,0,False
0,1,17,0,False
0,1,16,0,False
0,1,17,0,False
0,0,16,0,False
0,1,22,0,False
0,0,14,0,False
0,1,12,0,False
0,1,11,0,False
0,1,10,0,False
0,0,10,0,False
0,1,9,0,False
0,1,9,0,False
0,1,10,0,False
0,1,10,0,False
0,1,10,0,False
0,1,11,0,False
0,0,11,0,False
0,0,11,0,False
0,1,12,0,False
0,1,13,0,False
0,1,13,0,False
0,1,13,0,False
0,1,14,0,False
0,1,16,0,False
0,1,14,0,False
0,1,14,0,False
0,0,15,0,False
0,1,16,0,False
0,1,21,0,False
0,0,13,0,False
0,0,11,0,False
0,1,11,0,False
0,1,9,0,False
0,1,10,0,False
0,1,10,0,False
0,0,10,0,False
0,1,10,0,False
0,1,10,0,False
0,1,10,0,False
0,0,10,0,False
0,1,11,0,False
0,1,11,0,False
0,1,12,0,False
0,1,11,0,False
0,0,12,0,False
0,1,13,0,False
0,1,14,0,False
0,1,16,0,False
0,1,13,0,False
0,0,14,0,False
0,1,18,0,False
0,0,12,0,False
0,1,12,0,False
0,0,11,0,False
0,0,11,0,False
0,1,10,0,False
0,0,9,0,False
0,1,10,0,False
0,0,10,0,False
0,0,10,0,False
0,0,10,0,False
0,1,10,0,False
0,1,10,0,False
0,1,11,0,False
0,1,11,0,False
0,1,11,0,False
0,1,12,0,False
0,1,12,0,False
0,1,13,0,False
0,1,13,0,False
0,1,13,0,False
0,1,14,0,False
0,1,14,0,False
0,1,15,0,False
0,1,12,0,False
0,1,12,0,False
0,0,15,0,False
0,0,15,0,False
0,1,10,0,False
0,1,10,0,False
0,0,11,0,False
0,1,10,0,False
0,1,9,0,False
0,0,10,0,False
0,1,9,0,False
0,1,10,0,False
0,1,10,0,False
0,1,10,0,False
0,1,11,0,False
0,1,12,0,False
0,1,11,0,False
0,1,11,0,False
0,1,12,0,False
0,1,13,0,False
0,1,13,0,False
0,1,13,0,False
0,1,13,0,False
0,1,12,0,False
0,1,12,0,False
0,1,12,0,False
0,1,15,0,False
0,1,16,0,False
0,1,11,0,False
0,0,10,0,False
0,0,10,0,False
0,1,9,0,False
0,1,9,0,False
0,0,9,0,False
0,1,9,0,False
0,0,9,0,False
0,1,10,0,False
0,1,10,0,False
0,0,11,0,False
0,1,11,0,False
0,1,10,0,False
0,1,11,0,False
0,1,11,0,False
0,1,13,0,False
0,1,12,0,False
0,1,13,0,False
0,1,13,0,False
1,4,75,1,False
0,4,65,0,False
1,3,65,0,False
1,2,67,0,False
1,3,62,0,False
1,3,59,0,False
1,3,57,1,False
1,4,78,0,False
1,3,52,0,False
1,2,56,1,False
1,3,55,1,False
1,3,53,0,False
1,3,52,0,False
0,2,51,1,False
1,3,54,0,False
1,3,56,0,False
1,3,54,1,False
1,3,57,1,False
1,2,60,0,False
1,3,61,0,False
1,3,65,0,False
1,4,63,1,False
1,4,64,0,False
1,4,71,0,False
1,3,83,0,False
1,3,66,1,False
0,4,66,0,False
1,4,59,1,False
1,3,72,0,False
1,4,100,1,False
1,3,59,0,False
1,3,55,1,False
0,4,54,1,False
1,3,54,0,False
1,4,50,1,False
1,3,59,0,False
1,3,55,0,False
1,2,53,0,False
2,3,56,1,False
0,4,58,0,False
1,3,57,0,False
